dart_ShortTermGuaranteeDepositWithholdings,113
dart_ShortTermIncomeReceivedInAdvance,113
dart_ShortTermLoans,106
dart_ShortTermLoansAndReceivables,114
dart_ShortTermOtherGuaranteeDepositReceived,114
dart_ShortTermOtherPayables,95
dart_ShortTermOtherReceivables,103
dart_ShortTermPrepaidConstructionCosts,114
dart_ShortTermPrepaidExpenses,107
dart_ShortTermTradePayables,84
dart_ShortTermTradeReceivable,73
dart_ShortTermWithholdings,107
dart_StockDividends,114
dart_StockOptions,111
dart_StockRedemption,110
dart_StockRedemptionWithoutRefund,92
dart_StructureGross,111
dart_SubscriptionOnNewStocks,111
dart_SuppliesGross,112
dart_SupplyExpenses,112
dart_TaxesDues,111
dart_ToolsAndEquipmentGross,112
dart_TotalSellingGeneralAdministrativeExpenses,4
dart_TrainingExpenses,111
dart_TravelExpenses,111
dart_TreasuryShareTransactions,86
dart_UtilityExpenses,112
dart_VehicleMaintenanceExpenses,111
dart_VehiclesGross,109
dart_VoluntaryReserves,113
dart_WorkInProgressGross,112
dart_WritedownsOfPropertyPlantAndEquipment,113
ifrs-full_ActuarialGainsLossesArisingFromChangesInFinancialAssumptionsNetOfTaxDefinedBenefitPlans,114
ifrs-full_ActuarialGainsLossesArisingFromExperienceAdjustmentsNetOfTaxDefinedBenefitPlans,113
ifrs-full_AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,114
ifrs-full_AmountRemovedFromReserveOfChangeInValueOfForwardElementsOfForwardContractsAndIncludedInInitialCostOrOtherCarryingAmountOfNonfinancialAssetLiabilityOrFirmCommitmentForWhichFairValueHedgeAccountingIsApplied,114
ifrs-full_Assets,32
ifrs-full_BasicEarningsLossPerShare,41
ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,98
ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,101
ifrs-full_BondsIssued,114
ifrs-full_CashAndCashEquivalents,32
ifrs-full_ChangesInEquity,105
ifrs-full_ComprehensiveIncome,35
ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,64
ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,56
ifrs-full_ContractAssets,114
ifrs-full_CostOfMerchandiseSold,113
ifrs-full_CostOfSales,34
ifrs-full_CurrentAssets,34
ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,114
ifrs-full_CurrentContractAssets,103
ifrs-full_CurrentContractLiabilities,99
ifrs-full_CurrentFinanceLeaseReceivables,113
ifrs-full_CurrentFinancialAssetsAtAmortisedCost,112
ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,109
ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,109
ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,112
ifrs-full_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,113
ifrs-full_CurrentLeaseLiabilities,78
ifrs-full_CurrentLiabilities,34
ifrs-full_CurrentPortionOfLongtermBorrowings,89
ifrs-full_CurrentProvisions,87
ifrs-full_CurrentRefundsProvision,114
ifrs-full_CurrentTaxAssets,54
ifrs-full_CurrentTaxLiabilities,83
ifrs-full_DeferredIncomeIncludingContractLiabilities,114
ifrs-full_DeferredTaxAssets,82
ifrs-full_DeferredTaxLiabilities,76
ifrs-full_DilutedEarningsLossPerShare,56
ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,105
ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,106
ifrs-full_DividendsPaid,106
ifrs-full_DividendsPayable,113
ifrs-full_Equity,32
ifrs-full_EquityAndLiabilities,33
ifrs-full_EquityAttributableToOwnersOfParent,48
ifrs-full_EstimateOfBenefitPaymentsExpectedToBePaidFromDefinedBenefitPlan,114
ifrs-full_FinanceCosts,37
ifrs-full_FinanceIncome,34
ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,114
ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,113
ifrs-full_GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,114
ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,114
ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,86
ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,114
ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,109
ifrs-full_GrossProfit,35
ifrs-full_HedgedItemLiabilities,114
ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent,114
ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,114
ifrs-full_IncomeTaxExpenseContinuingOperations,44
ifrs-full_IncreaseDecreaseThroughChangesInAccountingPolicies,98
ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,99
ifrs-full_IncreaseDecreaseThroughConversionOfConvertibleInstruments,114
ifrs-full_IncreaseDecreaseThroughCorrectionsOfErrors,104
ifrs-full_IncreaseDecreaseThroughSharebasedPaymentTransactions,111
ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,103
ifrs-full_IntangibleAssetsOtherThanGoodwill,48
ifrs-full_Inventories,38
ifrs-full_InvestmentAccountedForUsingEquityMethod,112
ifrs-full_InvestmentProperty,83
ifrs-full_InvestmentsInAssociates,97
ifrs-full_InvestmentsInSubsidiaries,111
ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,93
ifrs-full_IssueOfEquity,75
ifrs-full_IssuedCapital,35
ifrs-full_LeaseLiabilities,114
ifrs-full_Liabilities,32
ifrs-full_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,108
ifrs-full_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,113
ifrs-full_NoncontrollingInterests,61
ifrs-full_NoncurrentAssets,34
ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,114
ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,96
ifrs-full_NoncurrentContractAssets,114
