ticker,corp_name,corp_code,listed_company
049520,유아이엘,00256380,1
049550,잉크테크,00261656,1
049630,재영솔루텍,00147082,1
049720,고려신용정보,00336297,1
049770,동원F&B,00340917,1
049800,우진플라임,00303217,1
049830,승일,00135467,1
049950,미래컴퍼니,00447760,1
049960,쎌바이오텍,00357430,1
050090,비케이홀딩스,00369569,1
050110,캠시스,00330044,1
050120,ES큐브,00175623,1
050760,에스폴리텍,00340272,1
050860,아세아텍,00138747,1
050890,쏠리드,00364403,1
050960,수산아이앤티,00577016,1
051160,지어소프트,00389110,1
051360,토비스,00390365,1
051370,인터플렉스,00369170,1
051380,피씨디렉트,00297934,1
051390,YW,00296263,1
051490,나라엠앤디,00297095,1
051500,CJ프레시웨이,00127954,1
051600,한전KPS,00159218,1
051630,진양화학,00347734,1
051780,큐로홀딩스,00296324,1
051900,LG생활건강,00356370,1
051910,LG화학,00356361,1
051980,중앙첨단소재,00347716,1
052020,에스티큐브,00273110,1
052220,iMBC,00370006,1
052260,현대바이오랜드,00347062,1
052300,오션인더블유,00349811,1
052330,코텍,00305297,1
052400,코나아이,00349732,1
052420,오성첨단소재,00350048,1
052460,아이크래프트,00405719,1
052600,한네트,00244783,1
052670,제일바이오,00185505,1
052690,한전기술,00159209,1
052710,아모텍,00298447,1
052770,아이톡시,00346911,1
052790,액토즈소프트,00348034,1
052860,아이앤씨,00365758,1
052900,KX하이텍,00276834,1
053030,바이넥스,00216027,1
053050,지에스이,00351995,1
053060,세동,00133663,1
053080,케이엔솔,00304076,1
053160,프리엠스,00352064,1
053210,케이티스카이라이프,00349097,1
053260,금강철강,00105475,1
053270,구영테크,00202060,1
053280,예스24,00362858,1
053290,NE능률,00363927,1
053300,한국정보인증,00306454,1
053350,이니텍,00353610,1
053450,세코닉스,00351630,1
053580,웹케시,00323868,1
053610,프로텍,00325112,1
053620,태양,00186717,1
053690,한미글로벌,00413523,1
053700,삼보모터스,00351092,1
053800,안랩,00298270,1
053950,경남제약,00307028,1
053980,오상자이엘,00226547,1
054040,한국컴퓨터,00303396,1
054050,농우바이오,00176835,1
054090,삼진엘앤디,00239514,1
054180,메디콕스,00356839,1
054210,이랜텍,00206659,1
054220,비츠로시스,00201432,1
054300,팬스타엔터프라이즈,00339072,1
054410,케이피티유,00357607,1
054450,텔레칩스,00423177,1
054540,삼영엠텍,00250614,1
054620,APS,00296078,1
054630,에이디칩스,00356927,1
054670,대한뉴팜,00207375,1
054780,키이스트,00353762,1
054800,아이디스홀딩스,00359580,1
054920,한컴위드,00363592,1
054930,유신,00144650,1
054940,엑사이엔씨,00360577,1
054950,제이브이엠,00361381,1
055490,테이팩스,00256955,1
055550,신한지주,00382199,1
056080,유진로봇,00234227,1
056090,시지메드텍,00346610,1
056190,에스에프에이,00358271,1
056360,코위버,00360674,1
056700,신화인터텍,00228350,1
056730,CNT85,00318662,1
057030,YBM넷,00307222,1
057050,현대홈쇼핑,00412597,1
057540,옴니시스템,00265005,1
057680,티사이언티픽,00372688,1
057880,푸른소나무,00410739,1
058110,멕아이씨에스,00270113,1
058400,KNN,00208134,1
058430,포스코스틸리온,00155258,1
058450,한주에이알티,00146427,1
058470,리노공업,00369657,1
058610,에스피지,00220686,1
058630,엠게임,00397058,1
058650,세아홀딩스,00377610,1
058730,다스코,00353878,1
058820,CMG제약,00380429,1
058850,KTcs,00372882,1
058860,KTis,00372873,1
058970,엠로,00396925,1
059090,미코,00366942,1
059100,아이컴포넌트,00407285,1
059120,아진엑스텍,00404288,1
059210,메타바이오메드,00317681,1
059270,해성에어로보틱스,00453442,1
060150,인선이엔티,00375931,1
060230,소니드,00363510,1
060240,스타코링크,00373571,1
060250,NHN KCP,00357740,1
060260,뉴보텍,00351375,1
060280,큐렉소,00356802,1
060310,3S,00378363,1
060370,LS마린솔루션,00225742,1
060380,동양에스텍,00178851,1
060480,국일신동,00203847,1
060540,에스에이티,00379229,1
060560,홈센타홀딩스,00288495,1
060570,드림어스컴퍼니,00364467,1
060590,씨티씨바이오,00362292,1
060720,KH바텍,00378628,1
060850,영림원소프트랩,00532129,1
060900,DGP,00367695,1
060980,HL홀딩스,00299002,1
061040,알에프텍,00309831,1
061250,화일약품,00188973,1
061970,LB세미콘,00412348,1
062040,산일전기,00366438,1
062970,한국첨단소재,00403766,1
063080,컴투스홀딩스,00535746,1
063160,종근당바이오,00390055,1
063170,서울옥션,00410915,1
063440,SM Life Design,00367604,1
063570,NICE인프라,00363769,1
063760,이엘피,00374020,1
064090,인크레더블버즈,00390408,1
064240,홈캐스트,00385336,1
064260,다날,00389970,1
064290,인텍플러스,00479787,1
064350,현대로템,00302926,1
064400,LG씨엔에스,00139834,1
064480,브리지텍,00359076,1
064520,테크엘,00370255,1
064550,바이오니아,00326731,1
064760,티씨케이,00245472,1
064800,포니링크,00392691,1
064820,케이프,00152437,1
064850,에프앤가이드,00331016,1
064960,SNT모티브,00398792,1
065060,지엔코,00258102,1
065130,탑엔지니어링,00366845,1
065150,대산F&B,00390860,1
065170,비엘팜텍,00384717,1
065350,신성델타테크,00136226,1
065370,위세아이텍,00374738,1
065420,에스아이리소스,00120906,1
065440,이루온,00390514,1
065450,빅텍,00385363,1
065500,오리엔트정공,00300405,1
065510,휴비츠,00398668,1
065530,와이어블,00250137,1
065570,삼영이엔씨,00288343,1
065650,하이퍼코퍼레이션,00391197,1
065660,안트로젠,00631837,1
065680,우주일렉트로,00390903,1
065690,파커스,00384762,1
065710,서호전기,00220622,1
065770,CS,00303703,1
065950,웰크론,00362159,1
066130,하츠,00221728,1
066310,큐에스아이,00411446,1
066360,체리부로,00216434,1
066410,버킷스튜디오,00378220,1
066430,와이오엠,00370200,1
066570,LG전자,00401731,1
066590,우수AMS,00301422,1
066620,국보디자인,00253985,1
066670,디티씨,00371740,1
066700,테라젠이텍스,00249894,1
066790,씨씨에스,00249441,1
066900,디에이피,00303192,1
066910,손오공,00306870,1
066970,엘앤에프,00398701,1
066980,한성크린텍,00389998,1
067000,조이시티,00397252,1
067010,이씨에스,00400060,1
067080,대화제약,00210740,1
067160,SOOP,00399694,1
067170,오텍,00397289,1
067280,멀티캠퍼스,00425351,1
067290,JW신약,00110431,1
067310,하나마이크론,00445054,1
067370,선바이오,00407036,1
067390,아스트,00409681,1
067570,엔브이에이치코리아,00146436,1
067630,HLB생명과학,00365590,1
067730,로지시스,00238199,1
067770,세진티에스,00406727,1
067830,세이브존I&C,00422895,1
067900,와이엔텍,00190756,1
067920,이글루,00364847,1
067990,도이치모터스,00449379,1
068050,팬엔터테인먼트,00397191,1
068100,케이웨더,00426828,1
068240,다원시스,00523307,1
068270,셀트리온,00413046,1
068290,삼성출판사,00423690,1
068330,일신바이오,00385415,1
068760,셀트리온제약,00541349,1
068790,DMS,00361594,1
068930,디지털대성,00398808,1
068940,셀피글로벌,00308896,1
069080,웹젠,00405320,1
069140,누리플랜,00410997,1
069260,티케이지휴켐스,00426086,1
069330,유아이디,00400121,1
069410,엔텔스,00415707,1
069460,대호에이엘,00428729,1
069510,에스텍,00306719,1
069540,빛과전자,00367482,1
069620,대웅제약,00427483,1
069640,한세엠케이,00357360,1
069730,DSR제강,00151298,1
069920,엑시온그룹,00426068,1
069960,현대백화점,00428251,1
070300,엑스큐어,00683007,1
070590,한솔인티큐브,00470829,1
070960,모나용평,00365989,1
071050,한국금융지주,00432102,1
071090,하이스틸,00435312,1
071200,인피니트헬스케어,00435969,1
071280,로체시스템즈,00363486,1
071320,지역난방공사,00159698,1
071460,위니아,00300557,1
071670,에이테크솔루션,00384887,1
071840,롯데하이마트,00158307,1
071850,캐스텍코리아,00302582,1
071950,코아스,00210856,1
071970,HD현대마린엔진,00406046,1
072020,중앙백신,00415327,1
072130,유엔젤,00416654,1
072470,우리산업홀딩스,00359623,1
072520,제넨바이오,00408956,1
072710,농심홀딩스,00459871,1
072770,율호,00583026,1
072870,메가스터디,00422284,1
072950,빛샘전자,00359261,1
072990,에이치시티,00527464,1
073010,케이에스피,00328191,1
073110,엘엠에스,00494218,1
073190,듀오백,00407771,1
073240,금호타이어,00481454,1
073490,이노와이어리스,00462121,1
073540,에프알텍,00442561,1
073560,우리손에프앤지,00413417,1
073570,리튬포어스,00440712,1
073640,테라사이언스,00373021,1
074430,아미노로직스,00466428,1
074600,원익QnC,00468374,1
074610,이엔플러스,00469799,1
075130,플랜티넷,00490179,1
075180,새론오토모티브,00305668,1
075580,세진중공업,00415628,1
075970,동국알앤에스,00472890,1
076080,웰크론한텍,00487546,1
076610,해성옵틱스,00483735,1
077360,덕산하이메탈,00471068,1
077500,유니퀘스트,00414601,1
077970,STX엔진,00480455,1
078000,텔코웨어,00361488,1
078020,LS증권,00330424,1
078070,유비쿼스홀딩스,00411385,1
078130,국일제지,00104573,1
078140,대봉엘에스,00442826,1
078150,HB테크놀러지,00255275,1
078160,메디포스트,00453929,1
078340,컴투스,00476498,1
078350,한양디지텍,00488989,1
078520,에이블씨엔씨,00400857,1
078590,휴림에이텍,00230814,1
078600,대주전자재료,00177816,1
078860,엔에스이엔엠,00543204,1
078890,가온그룹,00441304,1
078930,GS,00500254,1
079000,와토스코리아,00455875,1
079160,CJ CGV,00303873,1
079170,한창산업,00202839,1
079190,케스피온,00479705,1
079370,제우스,00442570,1
079430,현대리바트,00300548,1
079550,LIG넥스원,00503668,1
079650,서산,00130408,1
079810,디이엔티,00445160,1
079900,전진건설로봇,00372129,1
079940,가비아,00506294,1
079950,인베니아,00409371,1
079960,동양이엔피,00178790,1
079970,투비소프트,00596260,1
079980,휴비스,00362238,1
080010,이상네트웍스,00454399,1
080160,모두투어,00456218,1
080220,제주반도체,00447487,1
080420,모다이노칩,00480048,1
080470,성창오토텍,00486370,1
080520,오디텍,00529815,1
080530,코디,00308559,1
080580,오킨스전자,00543107,1
080720,한국유니온제약,00532855,1
081000,일진다이아,00508274,1
081150,티플랙스,00497631,1
081580,성우전자,00364306,1
081660,미스토홀딩스,00195229,1
082210,옵트론텍,00327396,1
082270,젬백스,00492894,1
082640,동양생명,00117267,1
082660,코스나인,00442455,1
082740,한화엔진,00361008,1
082800,비보존 제약,00533191,1
082850,우리바이오,00369107,1
082920,비츠로셀,00154718,1
083310,엘오티베큠,00484682,1
083420,그린케미칼,00454946,1
083450,GST,00540863,1
083470,이엠앤아이,00475718,1
083500,에프엔에스테크,00476036,1
083550,케이엠,00242934,1
083640,인콘,00475976,1
083650,비에이치아이,00409788,1
083660,CSA 코스믹,00406037,1
083790,CG인바이츠,00407814,1
083930,아바코,00442145,1
084010,대한제강,00113225,1
084110,휴온스글로벌,00228059,1
084180,수성웹툰,00243979,1
084370,유진테크,00531014,1
084440,유비온,00531078,1
084650,랩지노믹스,00545114,1
084670,동양고속,00540641,1
084680,이월드,00540605,1
084690,대상홀딩스,00539274,1
084730,팅크웨어,00438036,1
084850,아이티엠반도체,00579980,1
084870,티비에이치글로벌,00409672,1
084990,헬릭스미스,00359395,1
085310,엔케이,00172228,1
085620,미래에셋생명,00112332,1
085660,차바이오텍,00525679,1
085670,뉴프렉스,00493510,1
085810,알티캐스트,00364254,1
085910,네오티스,00447928,1
086040,바이오톡스텍,00447502,1
086060,진바이오텍,00491053,1
086220,광동헬스바이오,00523176,1
086280,현대글로비스,00360595,1
086390,유니테스트,00540447,1
086450,동국제약,00114808,1
086520,에코프로,00536541,1
086670,비엠티,00524786,1
086710,선진뷰티사이언스,00132202,1
086790,하나금융지주,00547583,1
086820,바이오솔루션,00560982,1
086890,이수앱지스,00526872,1
086900,메디톡스,00580199,1
086960,MDS테크,00445841,1
086980,쇼박스,00303794,1
087010,펩트론,00415868,1
087260,모바일어플라이언스,00556615,1
087600,픽셀플러스,00495086,1
088130,동아엘텍,00489243,1
088260,이리츠코크렙,00544452,1
088280,쏘닉스,00561723,1
088290,이원컴포텍,00409140,1
088340,유라클,00407294,1
088350,한화생명,00113058,1
088390,이녹스,00494476,1
088790,진도,00557933,1
088800,에이스테크,00556907,1
088910,동우팜투테이블,00228712,1
089010,켐트로닉스,00371485,1
089030,테크윙,00535676,1
089140,넥스턴바이오,00416414,1
089150,케이씨티,00441447,1
089230,THE E&M,00519252,1
089470,HDC현대EP,00357935,1
089590,제주항공,00555874,1
089600,KT나스미디어,00486097,1
089790,제이티,00365457,1
089850,유비벨록스,00592653,1
089860,롯데렌탈,00545716,1
089890,코세스,00365934,1
089970,브이엠,00544577,1
089980,상아프론테크,00181299,1
090080,평화산업,00573579,1
090150,아이윈,00365624,1
090350,노루페인트,00583442,1
090360,로보스타,00536523,1
090370,메타랩스,00442835,1
090410,덕신이피씨,00454937,1
090430,아모레퍼시픽,00583424,1
090460,비에이치,00447609,1
090470,제이스텍,00493185,1
090710,휴림로봇,00540429,1
090850,현대이지웰,00656951,1
091090,세원이앤씨,00585219,1
091120,이엠텍,00541163,1
091340,S&K폴리텍,00580667,1
091440,한울소재과학,00560122,1
091580,상신이디피,00480783,1
091590,남화토건,00108001,1
091700,파트론,00490151,1
091810,티웨이항공,00671376,1
091970,나노캠텍,00542074,1
092040,아미코젠,00545734,1
092070,디엔에프,00569691,1
092130,이크레더블,00634728,1
092190,서울바이오시스,00488402,1
092200,디아이씨,00112165,1
092220,KEC,00589127,1
092230,KPX홀딩스,00587466,1
092300,현우산업,00367455,1
092440,기신정기,00106614,1
092460,한라IMS,00528515,1
092600,앤씨앤,00537337,1
092730,네오팜,00551920,1
092780,DYP,00117726,1
092790,넥스틸,00220613,1
092870,엑시콘,00611736,1
093050,LF,00593032,1
093190,빅솔론,00478900,1
093230,이아이디,00480950,1
093240,형지엘리트,00441243,1
093320,케이아이엔엑스,00603348,1
093370,후성,00595191,1
093380,풍강,00155373,1
093520,매커스,00596677,1
093640,케이알엠,00536888,1
093920,서원인텍,00445799,1
094170,동운아나텍,00695969,1
094280,효성 ITX,00414850,1
094360,칩스앤미디어,00579971,1
094480,갤럭시아머니트리,00587457,1
094820,일진파워,00485177,1
094840,슈프리마에이치큐,00599957,1
094850,참좋은여행,00606770,1
094860,네오리진,00599106,1
094940,푸른기술,00537832,1
094970,제이엠티,00533508,1
095190,이엠코리아,00526951,1
095270,웨이브일렉트로,00526696,1
095340,ISC,00572905,1
095500,미래나노텍,00526836,1
095570,AJ네트웍스,00365387,1
095610,테스,00524421,1
095660,네오위즈,00628860,1
095700,제넥신,00545929,1
095720,웅진씽크빅,00628189,1
095910,에스에너지,00585538,1
096040,이트론,00480756,1
096240,크레버스,00525882,1
096250,와이즈넛,00351427,1
096350,대창솔루션,00177870,1
096530,씨젠,00788773,1
096610,알에프세미,00516246,1
096630,에스코넥,00573269,1
096690,에이루트,00608839,1
096760,JW홀딩스,00632304,1
096770,SK이노베이션,00631518,1
096870,엘디티,00540571,1
097230,HJ중공업,00633835,1
097520,엠씨넥스,00564562,1
097780,에코볼트,00562360,1
097800,윈팩,00536286,1
097870,효성오앤비,00367385,1
097950,CJ제일제당,00635134,1
098120,마이크로컨텍솔,00568188,1
098460,고영,00579999,1
098660,에스티오,00612188,1
099190,아이센스,00550994,1
099220,SDN,00574611,1
099320,쎄트렉아이,00449254,1
099390,브레인즈컴퍼니,00642897,1
099410,동방선기,00526678,1
099430,바이오플러스,00636656,1
099440,스맥,00580056,1
099520,DGI,00627029,1
099750,이지케어텍,00490090,1
100030,인지소프트,00641171,1
100090,SK오션플랜트,00480367,1
100120,뷰웍스,00609324,1
100130,동국S&C,00415594,1
100220,비상교육,00520887,1
100250,진양홀딩스,00646732,1
100590,머큐리,00364740,1
100660,서암기계공업,00166528,1
100700,세운메디칼,00362201,1
100790,미래에셋벤처투자,00340096,1
100840,SNT에너지,00648721,1
101000,KS인더스트리,00618410,1
101140,인바이오젠,00652423,1
101160,월덱스,00580065,1
101170,우림피티에스,00567222,1
101240,씨큐브,00520610,1
101330,모베이스,00498001,1
101360,에코앤드림,00619640,1
101390,아이엠,00609634,1
101400,엔시트론,00641393,1
101490,에스앤에스텍,00411048,1
101530,해태제과식품,00428321,1
101670,하이드로리튬,00527491,1
101680,한국정밀기계,00257732,1
101730,위메이드맥스,00643656,1
101930,인화정공,00482426,1
101970,우양에이치씨,00450931,1
102120,어보브반도체,00591441,1
102260,동성케미컬,00679314,1
102280,쌍방울,00681142,1
102370,케이옥션,00668600,1
102460,이연제약,00145598,1
102710,이엔에프테크놀로지,00530185,1
102940,코오롱생명과학,00525642,1
102950,아하,00677334,1
103140,풍산,00684714,1
103230,에스앤더블류,00137012,1
103590,일진전기,00683469,1
103840,우양,00486875,1
104040,대성파인텍,00442905,1
104200,NHN벅스,00645089,1
104460,디와이피엔에프,00602136,1
104480,티케이케미칼,00693554,1
104540,코렌텍,00541437,1
104620,노랑풍선,00632845,1
104700,한국철강,00687711,1
104830,원익머트리얼즈,00623661,1
105330,케이엔더블유,00606664,1
105550,엣지파운드리,00766106,1
105560,KB금융,00688996,1
105630,한세실업,00728638,1
105740,디케이락,00533003,1
105760,포스뱅크,00862312,1
105840,우진,00173944,1
106080,케이이엠텍,00542898,1
106190,하이텍팜,00409964,1
106240,파인테크닉스,00755739,1
106520,노블엠앤비,00536329,1
107590,미원홀딩스,00706715,1
107600,새빗켐,00862880,1
107640,한중엔시에스,00474588,1
108230,톱텍,00531917,1
108320,LX세미콘,00525934,1
108380,대양전기공업,00111193,1
108490,로보티즈,00946030,1
108670,LX하우시스,00759513,1
108860,셀바스AI,00666064,1
109070,주성코퍼레이션,00753643,1
109080,옵티시스,00660291,1
109610,에스와이,00535481,1
109670,씨싸이트,00492706,1
109740,디에스케이,00530121,1
109820,진매트릭스,00552992,1
109860,동일금속,00118284,1
109960,AP헬스케어,00653194,1
110020,전진바이오팜,00632793,1
110790,크리스에프앤씨,00522007,1
110990,디아이티,00576798,1
111110,호전실업,00226316,1
111380,동인기연,00367710,1
111710,남화산업,00245694,1
111770,영원무역,00776820,1
111870,KH 미래물산,00125965,1
112040,위메이드,00444329,1
112290,와이씨켐,00619507,1
112610,씨에스윈드,00670340,1
113810,디젠스,00576789,1
114090,GKL,00557508,1
114190,강원에너지,00100601,1
114450,그린생명과학,00532059,1
114630,폴라리스우노,00663669,1
114810,한솔아이원스,00625942,1
114840,아이패밀리에스씨,00692254,1
115160,휴맥스,00787057,1
115180,큐리언트,01042650,1
115310,인포바인,00491415,1
115440,우리넷,00664048,1
115450,HLB테라퓨틱스,00552859,1
115480,씨유메디칼,00681249,1
115500,케이씨에스,00441650,1
115530,씨엔플러스,00660033,1
115570,스타플렉스,00405959,1
115610,이미지스,00694942,1
117580,대성에너지,00787376,1
117670,알파칩스,00605124,1
117730,티로보틱스,00867098,1
118000,메타케어,00791209,1
118990,모트렉스,00876908,1
119500,포메탈,00188797,1
119610,인터로조,00604426,1
119650,KC코트렐,00797364,1
119830,아이텍,00626011,1
119850,지엔씨에너지,00626464,1
120030,조선선재,00796994,1
120110,코오롱인더,00795135,1
120240,대정화금,00250997,1
121440,골프존홀딩스,00674498,1
121600,나노신소재,00439965,1
121800,비덴트,00693651,1
121850,코이즈,00807397,1
121890,에스디시스템,00604815,1
122310,제노레이,00799539,1
122350,삼기,00799177,1
122450,KX,00657987,1
122640,예스티,00530556,1
122690,서진오토모티브,00800145,1
122870,와이지엔터테인먼트,00613318,1
122900,아이마켓코리아,00360142,1
122990,와이솔,00759294,1
123010,아이윈플러스,00615723,1
123040,엠에스오토텍,00259545,1
123330,제닉,00624998,1
123410,코리아에프티,00803425,1
123420,위메이드플레이,00815767,1
123570,이엠넷,00616290,1
123690,한국화장품,00823429,1
123700,에스제이엠,00815369,1
123750,알톤,00821607,1
123840,뉴온,00809429,1
123860,아나패스,00761952,1
123890,한국자산신탁,00404701,1
124500,아이티센글로벌,00620868,1
124560,태웅로직스,00562245,1
125210,아모그린텍,00611912,1
126340,비나텍,00563518,1
126560,현대퓨처넷,00403632,1
126600,BGF에코머티리얼즈,00599595,1
126640,화신정공,00825223,1
126700,하이비젼시스템,00825959,1
126720,수산인더스트리,00193328,1
126730,코칩,00446901,1
126880,제이엔케이글로벌,00442154,1
127120,제이에스링크,00642541,1
127710,아시아경제,00665676,1
127980,화인써키트,00527002,1
128540,에코캡,00870481,1
128660,피제이메탈,00829380,1
128820,대성산업,00828789,1
128940,한미약품,00828497,1
129260,인터지스,00151368,1
129890,앱코,01207716,1
129920,대성하이텍,00577335,1
130500,GH신소재,00491938,1
130580,나이스디앤비,00606293,1
130660,한전산업,00194947,1
130740,티피씨글로벌,00578538,1
131030,옵투스제약,00831428,1
131090,시큐브,00402110,1
131100,티엔엔터테인먼트,00814786,1
131180,딜리,00629212,1
131220,대한과학,00608316,1
131290,티에스이,00372226,1
131370,알서포트,00838962,1
131400,이브이첨단소재,00533924,1
131760,파인텍,00820352,1
131970,두산테스나,00563545,1
133750,메가엠디,00807555,1
133820,화인베스틸,00661847,1
134060,이퓨쳐,00788737,1
134380,미원화학,00855163,1
134580,탑코미디어,00608699,1
134790,시디즈,00852087,1
136410,아셈스,00922304,1
136480,하림,00857727,1
136490,선진,00855093,1
136540,윈스테크넷,00868705,1
137080,나래나노텍,00362122,1
137310,에스디바이오센서,00854997,1
137400,피엔티,00612294,1
137940,넥스트아이,00614593,1
137950,제이씨케미칼,00664853,1
138040,메리츠금융지주,00860332,1
138070,신진에스엠,00577380,1
138080,오이솔루션,00571483,1
138360,협진,00808068,1
138490,코오롱ENP,00241005,1
138610,나이벡,00767628,1
138930,BNK금융지주,00858364,1
139050,BF랩스,00656021,1
139130,iM금융지주,00878915,1
139480,이마트,00872984,1
139670,키네마스터,00535375,1
139990,아주스틸,00486705,1
140070,서플러스글로벌,00599285,1
140410,메지온,00808022,1
140430,카티스,01116265,1
140520,대창스틸,00112721,1
140670,알에스오토메이션,00858124,1
140860,파크시스템스,00244747,1
140910,에이리츠,00860730,1
141000,비아트론,00610083,1
141080,리가켐바이오,00842619,1
142210,유니트론텍,00879020,1
142280,녹십자엠에스,00513948,1
142760,모아라이프플러스,00587925,1
143160,아이디스,00883980,1
143210,핸즈코퍼레이션,00119140,1
143240,사람인,00857480,1
143540,영우디에스피,00569646,1
144510,지씨셀,01010642,1
144960,뉴파워프라즈마,00521390,1
145020,휴젤,00888347,1
145170,노브랜드,00305941,1
145210,다이나믹디자인,00453488,1
145270,케이탑리츠,00861076,1
145720,덴티움,00526599,1
145990,삼양사,00896285,1
146060,율촌,00495633,1
146320,비씨엔씨,01301623,1
147760,피엠티,00654175,1
147830,제룡산업,00899556,1
148150,세경하이테크,00913689,1
148250,알엔투테크놀로지,00915508,1
148780,비큐AI,00980043,1
148930,에이치와이티씨,00885906,1
149950,아바텍,00442048,1
149980,하이로닉,00977641,1
150840,인트로메딕,00661157,1
150900,파수,00638487,1
151860,KG에코솔루션,00366137,1
151910,퓨처코어,00653103,1
153460,네이블,00842585,1
153490,우리이앤엘,00815095,1
153710,옵티팜,00971726,1
154030,아시아종묘,00867478,1
154040,다산솔루에타,00624518,1
155650,와이엠씨,00870861,1
155660,DSR,00110608,1
156100,엘앤케이바이오,00918222,1
158430,아톤,00595182,1
159010,아스플로,00561732,1
159580,제로투세븐,00563837,1
159910,에코글로우,00896753,1
160190,하이젠알앤엠,00650771,1
160550,NEW,00974927,1
160980,싸이맥스,00659161,1
161000,애경케미칼,00936787,1
161390,한국타이어앤테크놀로지,00937324,1
161580,필옵틱스,00938721,1
161890,한국콜마,00939331,1
162300,신스틸,00958664,1
163280,에어레인,01663116,1
163560,동일고무벨트,00939687,1
163730,핑거,01142075,1
166090,하나머티리얼즈,00660750,1
166480,코아스템켐온,00989664,1
168330,내츄럴엔도텍,00923792,1
168360,펨트론,00957373,1
169330,엠브레인,00877174,1
170030,현대공업,00164502,1
170790,파이오링크,00492353,1
170900,동아에스티,00956930,1
170920,엘티씨,00866062,1
171010,램테크놀러지,00654272,1
171090,선익시스템,00327819,1
171120,라이온켐텍,00317104,1
172670,에이엘티,00493325,1
173130,오파스넷,00867849,1
173940,에프엔씨엔터,00925295,1
174880,장원테크,00659684,1
174900,앱클론,00991191,1
175140,휴먼테크놀로지,00861997,1
175250,아이큐어,00554352,1
175330,JB금융지주,00980122,1
176750,듀켐바이오,00867034,1
177350,베셀,00813389,1
177830,파버나인,00429694,1
177900,쓰리에이로직스,00870065,1
178320,서진시스템,00838005,1
178780,일월지엠엘,00923826,1
178920,PI첨단소재,00767460,1
179290,엠아이텍,00531829,1
179530,애드바이오텍,01022902,1
179900,유티아이,00961774,1
180400,DXVX,00995993,1
180640,한진칼,00983040,1
181710,엔에이치엔,00983271,1
182360,큐브엔터,00985686,1
182400,엔케이맥스,00977650,1
183190,아세아시멘트,00990165,1
183300,코미코,00997812,1
183490,엔지켐생명과학,00606886,1
184230,SGA솔루션즈,00988364,1
185490,아이진,00945457,1
185750,종근당,00992871,1
186230,그린플러스,00602279,1
187220,디티앤씨,00675594,1
187270,신화콘텍,00925189,1
187420,HLB제넥스,00983916,1
187660,현대ADM,01409022,1
187790,나노,00994994,1
187870,디바이스,00624509,1
188040,바이오포트,01157846,1
188260,세니젠,01305869,1
189300,인텔리안테크,00664181,1
189330,씨이랩,00991298,1
189690,포시에스,00939942,1
189860,서전기전,00869272,1
189980,흥국에프엔비,00916516,1
190510,나무가,00819374,1
190650,코리아에셋투자증권,00304915,1
191410,육일씨엔에쓰,00843900,1
191420,테고사이언스,00926522,1
192080,더블유게임즈,01010110,1
192250,케이사인,01003040,1
192390,윈하이텍,00910840,1
192400,쿠쿠홀딩스,00132354,1
192410,오늘이엔엠,00623184,1
192440,슈피겐코리아,00917861,1
192650,드림텍,00415646,1
192820,코스맥스,01009789,1
193250,링크드,01035678,1
194370,제이에스코퍼레이션,00332927,1
194480,데브시스터즈,01008762,1
194700,노바렉스,00811372,1
195500,마니커에프앤지,00770312,1
195870,해성디에스,01032413,1
195940,HK이노엔,01012066,1
195990,에이비프로바이오,00620558,1
196170,알테오젠,00989619,1
196300,HLB펩,00808086,1
196450,코아시아씨엠,01031502,1
196490,디에이테크놀로지,00660121,1
196700,웹스,00864338,1
197140,디지캡,00681373,1
198080,엔피디,00876643,1
198440,강동씨앤엘,01032583,1
198940,한주라이트메탈,00156600,1
199430,케이엔알시스템,00672603,1
199480,뱅크웨어글로벌,01138595,1
199550,레이저옵텍,01161432,1
199730,바이오인프라,01110058,1
199800,툴젠,00547510,1
199820,제일일렉트릭,00148470,1
200130,콜마비앤에이치,01032404,1
200230,텔콘RF제약,00608802,1
200350,아티스트스튜디오,00990819,1
200470,에이팩트,00667425,1
200670,휴메딕스,00614478,1
200710,에이디테크놀로지,00657002,1
200780,비씨월드제약,00256043,1
200880,서연이화,01036446,1
201490,미투온,00965813,1
203400,에이비온,00977377,1
203450,유니온바이오메트릭스,00408266,1
203650,드림시큐리티,01038693,1
203690,아크솔루션스,01036367,1
204020,그리티,00671978,1
204210,스타에스엠리츠,01035289,1
204270,제이앤티씨,00447575,1
204320,HL만도,01042775,1
204610,티쓰리,00609661,1
204620,글로벌텍스프리,01042711,1
204630,스튜디오산타클로스,01046203,1
204840,지엘팜텍,01042359,1
205100,엑셈,01042085,1
205470,휴마시스,01042979,1
205500,넥써쓰,01042429,1
206400,베노티앤알,01043853,1
206560,덱스터,01021949,1
206640,바디텍메드,01046708,1
206650,유바이오로직스,00927558,1
207760,미스터블루,01047840,1
207940,삼성바이오로직스,00877059,1
208140,정다운,01047415,1
208340,파멥신,00972293,1
208350,지란지교시큐리티,01047169,1
208370,셀바스헬스케어,01047451,1
208640,썸에이지,01049422,1
208710,포톤,01047707,1
208860,엔지스테크널러지,01084364,1
209640,와이제이링크,01023211,1
210120,캔버스엔,00550082,1
210540,디와이파워,01059605,1
210980,SK디앤디,00508344,1
211050,인카금융서비스,01013694,1
211270,AP위성,00874803,1
212560,네오오토,00876865,1
